SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,SeasonBins
0.0,1,1,4,3,Returning_Visitor,True,2
0.2,2,2,1,3,Returning_Visitor,False,2
0.0,2,6,6,6,Returning_Visitor,False,2
0.0,1,1,2,3,Returning_Visitor,False,2
0.0,2,6,4,3,Returning_Visitor,False,2
0.6,1,1,3,3,Returning_Visitor,False,2
0.0,1,1,3,15,Returning_Visitor,False,2
0.0,1,1,3,3,Returning_Visitor,True,2
0.0,1,1,6,4,Returning_Visitor,True,2
0.0,2,2,2,6,Returning_Visitor,True,2
0.8,2,2,1,11,Returning_Visitor,False,2
0.8,2,5,3,6,Returning_Visitor,False,2
0.0,3,2,1,1,Returning_Visitor,False,2
0.2,2,2,3,13,New_Visitor,False,2
0.2,2,2,2,2,Returning_Visitor,False,2
0.0,2,2,1,2,Returning_Visitor,False,2
0.6,1,1,2,2,Returning_Visitor,False,2
0.0,2,2,1,2,New_Visitor,False,2
0.0,3,2,3,3,Returning_Visitor,True,2
0.0,3,2,6,15,Returning_Visitor,True,2
0.8,3,2,1,13,Returning_Visitor,False,2
0.6,1,1,3,2,Returning_Visitor,False,2
0.0,3,3,1,4,Returning_Visitor,False,2
0.0,2,2,6,4,Returning_Visitor,True,2
0.0,1,1,3,3,New_Visitor,False,2
0.8,2,2,1,13,Returning_Visitor,False,2
0.0,1,1,3,3,Returning_Visitor,True,2
0.8,3,3,1,4,Returning_Visitor,False,2
0.0,1,8,4,11,Returning_Visitor,True,2
0.0,3,2,3,19,New_Visitor,True,2
0.8,2,4,1,6,Returning_Visitor,False,2
0.0,2,4,3,2,New_Visitor,False,2
0.0,1,1,2,3,Returning_Visitor,True,2
0.2,2,2,4,3,Returning_Visitor,False,2
0.0,2,5,6,4,Returning_Visitor,False,2
1.0,3,2,3,13,Returning_Visitor,True,2
0.0,2,2,1,3,Returning_Visitor,False,2
0.0,1,1,6,4,New_Visitor,True,2
0.6,2,2,3,1,Returning_Visitor,False,2
0.2,3,2,3,6,Returning_Visitor,False,2
0.0,1,1,2,2,New_Visitor,False,2
0.0,2,4,4,2,New_Visitor,True,2
0.0,1,1,2,2,Returning_Visitor,False,2
0.0,2,2,3,4,Returning_Visitor,False,2
0.0,2,2,3,13,Returning_Visitor,False,2
0.6,2,5,3,3,Returning_Visitor,False,2
0.0,1,1,1,4,New_Visitor,False,2
0.0,2,2,6,4,Returning_Visitor,False,2
0.2,1,1,3,4,Returning_Visitor,False,2
0.0,4,5,1,13,Returning_Visitor,False,2
0.6,1,1,2,3,Returning_Visitor,False,2
0.8,3,2,8,13,Returning_Visitor,False,2
0.0,1,1,3,3,Returning_Visitor,False,2
0.6,2,2,1,3,Returning_Visitor,False,2
0.0,4,1,3,3,Returning_Visitor,False,2
0.0,2,2,6,4,Returning_Visitor,False,2
0.0,2,2,8,3,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,False,2
0.0,4,1,1,4,Returning_Visitor,True,2
0.0,2,2,3,2,Returning_Visitor,False,2
0.8,2,2,1,2,Returning_Visitor,False,2
0.4,2,2,3,4,Returning_Visitor,False,2
0.6,2,6,1,2,Returning_Visitor,False,2
0.0,2,2,1,1,Returning_Visitor,False,2
0.8,2,2,1,4,Returning_Visitor,False,2
0.8,3,2,3,2,Returning_Visitor,False,2
0.6,2,5,3,2,New_Visitor,False,2
0.0,3,2,3,3,Returning_Visitor,False,2
0.0,2,2,1,13,Returning_Visitor,False,2
0.0,1,1,2,3,Returning_Visitor,False,2
0.4,2,2,5,1,Returning_Visitor,False,2
0.0,4,1,1,3,New_Visitor,False,2
0.0,3,3,3,4,Returning_Visitor,False,2
0.0,3,2,1,3,Returning_Visitor,False,2
0.0,2,2,1,5,New_Visitor,False,2
0.0,2,2,3,4,Returning_Visitor,True,2
0.0,6,2,4,5,Returning_Visitor,False,2
0.0,2,4,9,5,Returning_Visitor,False,2
0.6,2,2,5,1,Returning_Visitor,False,2
0.0,2,2,9,2,Returning_Visitor,False,2
0.0,1,1,1,4,Returning_Visitor,True,2
0.0,1,1,3,6,Returning_Visitor,False,2
0.0,2,4,1,6,Returning_Visitor,False,2
0.0,2,2,7,2,Returning_Visitor,False,2
0.0,2,2,2,1,Returning_Visitor,False,2
0.0,2,2,2,4,Returning_Visitor,False,2
0.8,2,2,1,2,Returning_Visitor,False,2
0.8,2,10,1,1,Returning_Visitor,False,2
0.0,1,1,1,2,Returning_Visitor,True,2
0.0,2,2,2,2,New_Visitor,False,2
0.0,2,5,2,6,Returning_Visitor,True,2
0.0,3,2,1,13,Returning_Visitor,False,2
0.6,1,2,3,2,Returning_Visitor,False,2
0.0,1,1,8,1,Returning_Visitor,False,2
0.0,3,2,3,4,Returning_Visitor,False,2
0.0,2,2,1,13,Returning_Visitor,False,2
0.0,2,4,2,3,Returning_Visitor,False,2
0.0,2,2,1,2,Returning_Visitor,False,2
0.0,2,5,1,1,Returning_Visitor,False,2
0.6,2,2,1,1,Returning_Visitor,False,2
0.0,2,4,1,3,Returning_Visitor,False,2
0.0,2,2,9,4,Returning_Visitor,True,2
0.6,2,10,1,3,Returning_Visitor,False,2
0.4,2,2,6,4,Returning_Visitor,False,2
0.0,2,5,4,3,Returning_Visitor,True,2
0.0,2,2,3,4,Returning_Visitor,False,2
0.0,2,2,9,2,New_Visitor,False,2
0.0,1,1,2,3,Returning_Visitor,True,2
0.0,2,2,1,2,Returning_Visitor,False,2
0.4,1,1,8,2,Returning_Visitor,False,2
0.2,2,2,1,4,Returning_Visitor,False,2
0.4,4,1,3,4,Returning_Visitor,False,2
0.0,2,2,8,1,Returning_Visitor,True,2
0.0,2,2,3,3,Returning_Visitor,False,2
0.0,4,1,3,4,Returning_Visitor,False,2
0.4,2,4,7,6,Returning_Visitor,False,2
0.0,3,2,4,2,Returning_Visitor,False,2
0.0,2,2,3,6,Returning_Visitor,False,2
0.0,3,2,1,6,Returning_Visitor,True,2
0.0,3,2,1,3,Returning_Visitor,True,2
0.0,4,1,1,1,Returning_Visitor,False,2
0.0,2,2,2,4,Returning_Visitor,True,2
1.0,3,2,1,5,Returning_Visitor,True,2
0.2,4,2,1,4,Returning_Visitor,False,2
0.0,1,1,1,3,Returning_Visitor,False,2
0.0,2,2,7,4,Returning_Visitor,False,2
0.8,2,2,6,13,Returning_Visitor,False,2
0.0,2,2,8,4,Returning_Visitor,False,2
0.0,2,4,1,2,Returning_Visitor,False,2
0.0,2,2,2,2,Returning_Visitor,True,2
0.4,2,2,1,4,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,False,2
0.8,1,1,6,6,Returning_Visitor,False,2
0.6,2,2,2,3,Returning_Visitor,False,2
0.6,2,2,3,3,Returning_Visitor,False,2
0.0,2,2,1,3,Returning_Visitor,False,2
0.6,1,1,1,2,Returning_Visitor,False,2
0.2,2,2,1,4,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,False,2
0.8,2,5,1,11,Returning_Visitor,False,2
0.0,2,2,1,2,Returning_Visitor,False,2
0.0,1,1,3,3,Returning_Visitor,False,2
0.0,2,2,3,1,Returning_Visitor,False,2
0.0,3,2,3,3,Returning_Visitor,False,2
0.0,4,1,1,1,Returning_Visitor,False,2
0.0,1,1,1,1,Returning_Visitor,True,2
0.0,3,2,7,2,Returning_Visitor,False,2
0.6,2,2,6,3,Returning_Visitor,False,2
0.2,2,2,5,1,Returning_Visitor,False,2
0.0,1,1,1,4,Returning_Visitor,False,2
0.0,1,1,1,3,Returning_Visitor,False,2
0.4,3,2,4,13,Returning_Visitor,False,2
0.0,2,5,3,6,Returning_Visitor,False,2
0.0,2,2,1,13,Returning_Visitor,False,2
0.0,3,2,9,13,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,False,2
0.0,2,4,1,6,Returning_Visitor,False,2
0.4,1,1,1,2,Returning_Visitor,False,2
0.0,3,2,9,3,Returning_Visitor,True,2
0.0,2,2,3,2,Returning_Visitor,False,2
0.2,2,2,4,6,Returning_Visitor,False,2
0.0,2,2,2,3,Returning_Visitor,False,2
0.0,1,2,6,2,Returning_Visitor,False,2
0.0,3,2,1,1,Returning_Visitor,False,2
0.8,3,2,6,13,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,False,2
0.0,1,1,4,3,Returning_Visitor,False,2
0.0,2,2,5,2,Returning_Visitor,True,2
0.0,3,2,4,2,Returning_Visitor,True,2
0.4,1,1,1,2,Returning_Visitor,False,2
0.8,2,2,3,11,Returning_Visitor,False,2
0.8,4,2,3,4,Returning_Visitor,False,2
0.0,4,2,1,11,Returning_Visitor,True,2
0.0,1,1,3,2,Returning_Visitor,True,2
0.8,2,2,1,13,Returning_Visitor,False,2
0.8,1,1,1,2,Returning_Visitor,False,2
0.0,2,5,3,6,Returning_Visitor,True,2
1.0,2,2,5,6,Returning_Visitor,True,2
0.0,3,3,1,4,Returning_Visitor,False,2
0.2,2,10,4,1,Returning_Visitor,False,2
0.8,2,2,6,1,Returning_Visitor,False,2
0.2,2,2,3,2,New_Visitor,False,2
0.2,1,1,1,6,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,True,2
0.0,1,1,6,4,New_Visitor,True,2
0.0,3,2,1,4,Returning_Visitor,False,2
0.0,1,1,6,5,New_Visitor,False,2
0.0,3,2,4,2,Returning_Visitor,False,2
0.4,2,2,4,1,Returning_Visitor,False,2
0.0,2,2,8,2,Returning_Visitor,True,2
0.0,3,2,1,2,Returning_Visitor,True,2
0.0,2,10,1,4,Returning_Visitor,True,2
0.0,1,2,1,1,Returning_Visitor,False,2
1.0,1,8,1,11,New_Visitor,True,2
0.0,4,1,1,3,Returning_Visitor,False,2
0.0,4,1,2,4,Returning_Visitor,False,2
0.0,4,1,1,3,Returning_Visitor,False,2
0.0,3,2,3,13,Returning_Visitor,True,2
0.0,2,2,8,6,Returning_Visitor,False,2
0.6,2,2,1,3,Returning_Visitor,False,2
0.0,3,2,1,3,Returning_Visitor,False,2
0.0,2,2,6,4,New_Visitor,False,2
0.0,2,5,8,4,Returning_Visitor,False,2
0.0,3,2,7,4,Returning_Visitor,False,2
0.0,2,4,1,3,Returning_Visitor,False,2
0.6,2,5,1,5,New_Visitor,False,2
0.0,2,7,1,2,New_Visitor,True,2
0.0,2,5,3,2,New_Visitor,False,2
0.0,2,10,2,2,Returning_Visitor,False,2
0.0,1,1,8,4,Returning_Visitor,True,2
0.6,2,4,7,2,Returning_Visitor,False,2
0.0,3,2,3,11,Returning_Visitor,True,2
0.0,2,2,3,4,Returning_Visitor,False,2
0.0,1,1,2,4,Returning_Visitor,False,2
0.0,1,1,6,2,Returning_Visitor,True,2
0.0,1,1,2,4,Returning_Visitor,False,2
0.8,3,2,1,3,Returning_Visitor,False,2
0.0,1,1,6,13,Returning_Visitor,False,2
0.4,3,2,1,13,Returning_Visitor,False,2
0.2,2,2,2,3,Returning_Visitor,False,2
0.0,3,2,4,3,Returning_Visitor,False,2
0.0,2,2,4,2,Returning_Visitor,False,2
0.0,1,1,1,4,Returning_Visitor,False,2
1.0,2,2,1,4,Returning_Visitor,True,2
0.0,2,2,3,2,Returning_Visitor,False,2
0.0,1,1,1,15,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,False,2
1.0,2,2,2,4,Returning_Visitor,True,2
0.0,3,2,2,6,Returning_Visitor,True,2
0.0,1,1,1,3,Returning_Visitor,False,2
0.2,2,2,2,13,Returning_Visitor,False,2
0.0,1,1,4,3,Returning_Visitor,False,2
0.0,1,1,1,4,Returning_Visitor,True,2
0.6,8,5,1,2,Returning_Visitor,False,2
0.0,3,2,2,13,Returning_Visitor,False,2
0.0,3,2,1,4,New_Visitor,False,2
0.0,2,2,2,1,Returning_Visitor,False,2
0.6,2,2,1,4,Returning_Visitor,False,2
0.0,2,4,7,4,Returning_Visitor,False,2
0.0,2,2,6,2,Returning_Visitor,True,2
0.0,1,1,7,2,Returning_Visitor,True,2
0.0,1,1,4,2,New_Visitor,True,2
0.0,2,2,6,4,Returning_Visitor,True,2
0.0,2,2,4,2,Returning_Visitor,False,2
1.0,3,2,3,4,Returning_Visitor,True,2
0.8,2,2,1,13,Returning_Visitor,False,2
0.2,2,10,6,3,Returning_Visitor,False,2
0.0,2,2,4,6,Returning_Visitor,False,2
0.0,1,2,1,4,Returning_Visitor,False,2
0.0,2,2,1,3,Returning_Visitor,False,2
0.6,4,1,3,4,New_Visitor,False,2
0.6,2,2,1,3,Returning_Visitor,False,2
0.0,2,2,7,3,Returning_Visitor,False,2
0.0,2,2,6,1,Returning_Visitor,False,2
0.6,3,2,1,1,Returning_Visitor,False,2
0.0,1,1,1,3,Returning_Visitor,False,2
0.0,2,6,3,4,Returning_Visitor,True,2
0.0,3,2,8,6,Returning_Visitor,False,2
0.4,2,2,6,4,Returning_Visitor,False,2
0.0,1,1,1,2,Returning_Visitor,False,2
0.0,3,2,3,3,Returning_Visitor,False,2
0.0,2,2,3,1,Returning_Visitor,False,2
0.0,1,1,1,4,Returning_Visitor,False,2
0.4,2,5,6,3,Returning_Visitor,False,2
0.0,2,2,3,2,Returning_Visitor,False,2
0.8,2,2,1,2,New_Visitor,False,2
0.0,2,7,1,6,Returning_Visitor,False,2
0.0,2,2,5,3,Returning_Visitor,True,2
0.0,1,1,4,2,Returning_Visitor,True,2
0.8,2,4,1,3,Returning_Visitor,False,2
0.0,4,5,1,4,Returning_Visitor,False,2
0.0,1,1,3,2,Returning_Visitor,False,2
0.0,3,2,3,4,Returning_Visitor,False,2
0.0,3,2,1,3,New_Visitor,False,2
0.0,2,2,7,2,Returning_Visitor,False,2
0.0,2,2,4,13,Returning_Visitor,False,2
0.0,2,2,3,2,Returning_Visitor,True,2
1.0,2,2,2,5,Returning_Visitor,True,2
0.6,3,2,3,13,Returning_Visitor,False,2
0.0,2,2,2,4,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,False,2
1.0,2,2,3,4,Returning_Visitor,True,2
0.8,3,2,3,3,Returning_Visitor,False,2
0.2,1,1,1,3,Returning_Visitor,False,2
0.8,1,1,1,1,Returning_Visitor,False,2
0.6,1,1,1,3,Returning_Visitor,False,2
0.8,2,2,2,1,Returning_Visitor,False,2
0.8,2,2,1,3,Returning_Visitor,False,2
0.0,4,2,2,2,Returning_Visitor,False,2
1.0,2,2,1,2,Returning_Visitor,True,2
0.0,2,2,1,2,Returning_Visitor,False,2
0.0,2,2,1,2,Returning_Visitor,False,2
0.0,2,2,1,2,New_Visitor,False,2
0.4,1,2,2,4,Returning_Visitor,False,2
0.0,1,1,3,3,Returning_Visitor,False,2
0.4,2,2,1,2,Returning_Visitor,False,2
0.0,4,1,1,2,Returning_Visitor,True,2
0.8,4,1,9,1,Returning_Visitor,False,2
0.0,2,2,4,3,Returning_Visitor,False,2
0.0,2,2,3,1,Returning_Visitor,False,2
0.0,3,2,3,13,Returning_Visitor,False,2
0.0,2,2,4,11,Returning_Visitor,False,2
0.8,1,1,2,1,Returning_Visitor,False,2
0.0,2,2,1,13,Returning_Visitor,False,2
0.0,2,2,1,2,Returning_Visitor,False,2
0.0,3,2,1,6,Returning_Visitor,False,2
0.0,2,2,6,3,Returning_Visitor,False,2
0.6,3,2,3,13,Returning_Visitor,False,2
0.2,3,2,1,1,Returning_Visitor,False,2
0.0,2,2,6,6,Returning_Visitor,False,2
0.0,1,1,1,4,Returning_Visitor,True,2
0.0,2,4,7,2,Returning_Visitor,False,2
0.0,2,2,1,1,Returning_Visitor,False,2
0.0,2,2,9,2,Returning_Visitor,False,2
0.2,2,2,6,3,Returning_Visitor,False,2
0.4,7,1,6,3,Returning_Visitor,False,2
0.0,4,2,1,13,Returning_Visitor,False,2
0.0,1,1,1,2,Returning_Visitor,False,2
0.0,2,2,6,6,Returning_Visitor,True,2
0.0,1,1,7,1,Returning_Visitor,False,2
0.6,2,2,1,4,Returning_Visitor,False,2
0.0,3,2,3,2,Returning_Visitor,False,2
0.0,2,2,7,6,Returning_Visitor,False,2
0.0,1,1,1,4,Returning_Visitor,True,2
1.0,2,2,3,13,Returning_Visitor,True,2
0.8,2,2,1,13,Returning_Visitor,False,2
0.0,1,1,3,2,New_Visitor,False,2
0.0,6,2,2,2,Returning_Visitor,False,2
0.0,3,2,3,1,Returning_Visitor,True,2
0.0,3,2,8,4,Returning_Visitor,False,2
0.8,3,2,7,13,Returning_Visitor,False,2
0.6,2,5,1,3,Returning_Visitor,False,2
0.4,2,2,1,7,Returning_Visitor,False,2
0.0,2,2,3,2,Returning_Visitor,False,2
0.6,3,2,1,13,Returning_Visitor,False,2
0.0,3,2,3,1,Returning_Visitor,False,2
0.0,2,4,3,4,Returning_Visitor,False,2
0.0,2,2,9,2,Returning_Visitor,False,2
1.0,1,1,7,4,Returning_Visitor,True,2
0.6,2,2,4,6,Returning_Visitor,False,2
0.0,2,2,1,2,New_Visitor,True,2
0.0,2,2,6,4,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,False,2
0.0,2,2,8,3,Returning_Visitor,False,2
0.0,2,2,1,1,Returning_Visitor,False,2
0.0,2,5,9,4,New_Visitor,False,2
0.0,2,4,4,2,Returning_Visitor,False,2
0.6,3,2,9,3,Returning_Visitor,False,2
0.6,2,2,1,4,Returning_Visitor,False,2
0.0,4,2,3,13,Returning_Visitor,False,2
0.4,2,4,1,5,New_Visitor,False,2
0.0,1,2,1,4,Returning_Visitor,True,2
0.0,3,2,8,4,Returning_Visitor,True,2
0.4,2,4,1,3,Returning_Visitor,False,2
0.6,2,4,7,6,Returning_Visitor,False,2
0.0,1,8,4,4,Returning_Visitor,True,2
0.0,2,2,7,5,Returning_Visitor,False,2
0.6,2,4,2,3,New_Visitor,False,2
0.2,2,2,1,4,Returning_Visitor,False,2
0.6,3,2,1,3,Returning_Visitor,False,2
0.6,3,2,1,1,Returning_Visitor,False,2
1.0,3,2,1,2,Returning_Visitor,True,2
0.0,3,3,8,11,New_Visitor,False,2
0.0,2,2,1,2,Returning_Visitor,False,2
0.8,1,1,3,4,Returning_Visitor,False,2
0.6,2,2,1,3,Returning_Visitor,False,2
0.0,3,2,1,13,Returning_Visitor,False,2
0.0,3,2,3,13,Returning_Visitor,False,2
0.0,1,2,2,11,Returning_Visitor,True,2
0.0,1,1,1,4,Returning_Visitor,True,2
0.8,2,2,1,4,Returning_Visitor,False,2
0.4,3,2,1,13,Returning_Visitor,False,2
0.0,2,2,4,6,Returning_Visitor,True,2
0.0,3,2,3,1,Returning_Visitor,True,2
0.8,3,2,2,2,Returning_Visitor,False,2
0.0,2,2,4,4,Returning_Visitor,True,2
0.0,3,2,1,6,New_Visitor,True,2
0.0,2,10,2,2,Returning_Visitor,False,2
0.6,3,2,6,2,Returning_Visitor,False,2
0.0,4,1,7,2,Returning_Visitor,True,2
0.6,3,2,1,4,Returning_Visitor,False,2
0.0,2,2,4,2,Returning_Visitor,False,2
0.6,1,1,7,1,Returning_Visitor,False,2
0.0,2,5,3,2,New_Visitor,False,2
0.0,2,2,7,2,New_Visitor,False,2
0.0,3,2,9,4,Returning_Visitor,True,2
0.6,3,2,3,4,Returning_Visitor,False,2
0.0,2,2,3,5,New_Visitor,True,2
0.0,2,2,1,13,Returning_Visitor,False,2
0.0,1,1,2,3,Returning_Visitor,False,2
0.2,2,2,5,13,Returning_Visitor,False,2
0.0,2,2,1,3,Returning_Visitor,False,2
0.0,2,2,6,2,Returning_Visitor,False,2
0.0,4,1,3,1,Returning_Visitor,True,2
0.0,2,4,1,2,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,False,2
0.0,4,1,1,3,Returning_Visitor,False,2
0.0,2,2,1,6,Returning_Visitor,False,2
0.0,2,5,1,2,New_Visitor,False,2
0.0,2,2,1,5,Returning_Visitor,True,2
0.0,2,2,7,6,Returning_Visitor,True,2
0.0,3,2,8,2,Returning_Visitor,False,2
0.0,4,1,1,1,Returning_Visitor,False,2
0.0,3,3,2,2,New_Visitor,False,2
0.0,2,2,3,3,Returning_Visitor,False,2
0.0,1,1,2,5,Returning_Visitor,True,2
0.0,2,2,6,3,Returning_Visitor,False,2
1.0,2,2,1,6,Returning_Visitor,True,2
0.0,2,2,1,3,Returning_Visitor,False,2
0.6,4,1,1,3,Returning_Visitor,False,2
0.0,3,2,3,13,Returning_Visitor,True,2
0.0,2,4,1,4,Returning_Visitor,False,2
0.0,1,1,4,3,Returning_Visitor,False,2
0.0,2,2,9,13,Returning_Visitor,False,2
0.6,3,2,1,13,Returning_Visitor,False,2
0.0,1,1,1,4,New_Visitor,False,2
0.0,2,2,1,1,Returning_Visitor,False,2
0.0,1,1,2,2,Returning_Visitor,True,2
0.6,1,1,2,4,Returning_Visitor,False,2
0.6,3,2,2,13,Returning_Visitor,False,2
0.0,2,10,6,4,Returning_Visitor,False,2
0.0,2,6,1,3,Returning_Visitor,False,2
0.0,3,2,1,4,Returning_Visitor,True,2
0.4,2,2,1,1,Returning_Visitor,False,2
0.0,2,2,1,2,Returning_Visitor,True,2
0.4,1,1,1,3,Returning_Visitor,False,2
0.0,2,2,5,6,Returning_Visitor,False,2
0.2,3,2,2,13,Returning_Visitor,False,2
0.0,2,2,3,6,Returning_Visitor,False,2
0.0,2,2,8,3,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,False,2
0.0,2,2,5,2,New_Visitor,False,2
0.0,2,2,3,2,Returning_Visitor,False,2
0.0,1,1,2,3,Returning_Visitor,False,2
0.0,2,2,7,2,Returning_Visitor,True,2
0.0,1,1,7,2,Returning_Visitor,True,2
0.0,3,2,1,1,Returning_Visitor,False,2
0.6,1,1,4,3,Returning_Visitor,False,2
0.6,3,2,1,6,Returning_Visitor,False,2
0.0,2,2,3,3,Returning_Visitor,False,2
0.0,3,2,3,1,Returning_Visitor,False,2
0.2,1,1,1,1,Returning_Visitor,False,2
0.4,1,1,1,3,Returning_Visitor,False,2
0.6,2,2,6,3,New_Visitor,False,2
0.8,2,2,1,6,Returning_Visitor,False,2
1.0,2,2,1,1,Returning_Visitor,True,2
0.0,2,2,1,4,Returning_Visitor,False,2
0.6,3,2,1,1,Returning_Visitor,False,2
0.0,2,7,2,11,Returning_Visitor,False,2
0.2,2,2,7,11,Returning_Visitor,False,2
0.0,4,2,1,19,Returning_Visitor,True,2
0.0,2,2,1,2,Returning_Visitor,False,2
0.8,2,4,7,3,Returning_Visitor,False,2
0.0,2,2,1,1,Returning_Visitor,False,2
0.0,2,2,1,4,New_Visitor,True,2
0.8,2,10,1,1,Returning_Visitor,False,2
0.6,1,1,1,2,Returning_Visitor,False,2
0.4,2,2,8,2,New_Visitor,False,2
0.0,3,2,3,15,Returning_Visitor,False,2
0.6,3,2,1,13,Returning_Visitor,False,2
0.0,2,2,7,4,Returning_Visitor,False,2
0.6,2,2,1,2,Returning_Visitor,False,2
0.0,1,1,1,4,Returning_Visitor,False,2
0.0,2,2,1,2,Returning_Visitor,False,2
0.6,2,2,7,3,Returning_Visitor,False,2
0.0,2,2,1,2,Returning_Visitor,True,2
0.0,1,1,9,4,Returning_Visitor,True,2
0.0,1,1,1,3,Returning_Visitor,True,2
0.0,2,2,6,1,Returning_Visitor,False,2
0.0,2,2,3,2,Returning_Visitor,False,2
0.0,2,4,4,2,Returning_Visitor,False,2
0.0,2,2,2,14,Returning_Visitor,True,2
1.0,3,2,6,3,Returning_Visitor,True,2
0.0,1,2,1,3,Returning_Visitor,True,2
0.0,3,2,1,13,Returning_Visitor,False,2
0.6,2,2,1,3,Returning_Visitor,False,2
0.0,2,2,3,3,Returning_Visitor,False,2
1.0,3,2,3,3,Returning_Visitor,True,2
0.0,3,2,1,13,Returning_Visitor,False,2
0.2,2,2,1,3,Returning_Visitor,False,2
0.0,2,2,4,2,Returning_Visitor,False,2
0.8,2,4,3,1,Returning_Visitor,False,2
0.0,1,1,1,2,Returning_Visitor,False,2
0.6,3,3,3,4,Returning_Visitor,False,2
0.0,2,5,4,4,Returning_Visitor,False,2
0.8,3,2,6,3,Returning_Visitor,False,2
0.0,2,2,3,13,Returning_Visitor,False,2
0.0,2,4,1,4,New_Visitor,True,2
0.0,2,5,1,3,Returning_Visitor,False,2
0.2,2,2,6,4,Returning_Visitor,False,2
0.0,4,1,3,3,Returning_Visitor,False,2
0.0,1,1,3,2,Returning_Visitor,True,2
0.0,2,2,9,4,Returning_Visitor,True,2
0.6,2,2,3,1,Returning_Visitor,False,2
1.0,2,2,4,3,Returning_Visitor,True,2
0.0,2,2,8,2,New_Visitor,False,2
0.0,4,1,1,2,Returning_Visitor,True,2
0.0,2,4,1,1,Returning_Visitor,False,2
0.0,2,5,3,6,Returning_Visitor,True,2
0.8,3,2,1,4,Returning_Visitor,False,2
0.0,2,2,6,1,Returning_Visitor,True,2
0.0,2,2,4,13,Returning_Visitor,False,2
0.0,2,2,9,5,New_Visitor,False,2
0.0,3,2,2,5,Returning_Visitor,False,2
0.0,1,1,1,1,Returning_Visitor,False,2
0.0,3,2,3,2,Returning_Visitor,True,2
0.8,2,2,4,1,Returning_Visitor,False,2
0.8,2,2,1,3,Returning_Visitor,False,2
0.0,2,2,3,13,Returning_Visitor,False,2
0.0,2,4,1,1,Returning_Visitor,False,2
0.4,1,1,4,3,Returning_Visitor,False,2
1.0,2,2,7,4,Returning_Visitor,True,2
0.8,2,2,2,6,Returning_Visitor,False,2
0.0,2,7,1,2,New_Visitor,False,2
0.8,3,2,1,13,Returning_Visitor,False,2
0.0,1,1,7,4,Returning_Visitor,False,2
0.0,2,2,7,2,New_Visitor,False,2
0.0,4,1,1,4,Returning_Visitor,False,2
0.2,2,2,1,13,Returning_Visitor,False,2
0.0,2,2,4,1,Returning_Visitor,False,2
0.0,2,5,1,3,Returning_Visitor,False,2
0.0,2,6,3,3,Returning_Visitor,False,2
0.6,2,2,1,13,Returning_Visitor,False,2
0.0,3,2,4,5,New_Visitor,False,2
0.0,2,4,3,3,Returning_Visitor,False,2
0.0,2,2,1,3,Returning_Visitor,False,2
0.0,2,2,1,1,Returning_Visitor,False,2
0.0,2,2,1,4,Returning_Visitor,True,2
0.0,3,2,5,4,Returning_Visitor,False,2
0.6,3,2,1,6,Returning_Visitor,False,2
0.0,3,2,4,3,Returning_Visitor,False,2
0.0,1,1,3,3,Returning_Visitor,False,2
0.0,1,1,1,3,Returning_Visitor,False,2
0.0,2,2,3,2,Returning_Visitor,False,2
0.0,3,2,1,18,Returning_Visitor,True,2
0.0,4,2,3,3,Returning_Visitor,False,2
0.0,2,2,2,4,New_Visitor,True,2
0.0,2,2,1,6,Returning_Visitor,False,2
1.0,2,2,7,2,Returning_Visitor,True,2
0.8,2,2,7,3,Returning_Visitor,False,2
0.0,3,2,1,4,Returning_Visitor,False,2
1.0,1,1,4,3,Returning_Visitor,True,2
0.8,2,2,1,2,Returning_Visitor,False,2
0.0,2,2,3,3,New_Visitor,False,2
0.8,2,2,1,1,Returning_Visitor,False,2
0.0,2,2,7,4,Returning_Visitor,True,2
0.0,2,2,6,13,Returning_Visitor,False,2
0.2,2,2,3,2,Returning_Visitor,False,2
0.6,2,2,1,4,Returning_Visitor,False,2
0.0,2,2,2,1,Returning_Visitor,False,2
0.0,1,4,2,2,Returning_Visitor,False,2
0.0,3,2,1,2,Returning_Visitor,True,2
0.4,3,2,3,13,Returning_Visitor,False,2
0.0,4,1,8,4,Returning_Visitor,False,2
0.6,1,1,3,3,Returning_Visitor,False,2
0.0,1,2,3,4,New_Visitor,False,2
0.6,2,2,1,3,Returning_Visitor,False,2
0.0,1,1,3,4,Returning_Visitor,False,2
0.4,2,7,7,3,Returning_Visitor,False,2
0.0,2,4,4,2,Returning_Visitor,False,2
0.0,3,2,2,4,Returning_Visitor,False,2
0.4,3,2,4,3,Returning_Visitor,False,2
